filepath,country,model_version,class_rank,class_uuid,kingdom,tax1,tax2,tax3,tax4,tax5,common_name,score
input/semana30/camera08/IMG_0028.JPG,GT,4.0.1a,2,160f7aa0-599d-4160-a622-82acc8eb4676,aves,passeriformes,mimidae,toxostoma,longirostre,long-billed thrasher,,0.0408
input/semana30/camera08/IMG_0028.JPG,GT,4.0.1a,3,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.0287
input/semana30/camera08/IMG_0028.JPG,GT,4.0.1a,4,a0cbbf4b-946f-4982-b332-28c323510523,aves,passeriformes,leiotrichidae,garrulax,pectoralis,greater necklaced laughingthrush,,0.0269
input/semana30/camera08/IMG_0028.JPG,GT,4.0.1a,5,6b278b52-2a2c-4e6e-895a-ea4ad8fc27a0,aves,passeriformes,furnariidae,furnarius,rufus,rufous hornero,,0.0266
input/semana30/camera08/IMG_0029.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.3529
input/semana30/camera08/IMG_0029.JPG,GT,4.0.1a,2,160f7aa0-599d-4160-a622-82acc8eb4676,aves,passeriformes,mimidae,toxostoma,longirostre,long-billed thrasher,,0.0942
input/semana30/camera08/IMG_0029.JPG,GT,4.0.1a,3,6faf325e-4d26-42f7-a16e-aaa93a0ea8e1,aves,passeriformes,passerellidae,arremonops,rufivirgatus,olive sparrow,,0.0459
input/semana30/camera08/IMG_0029.JPG,GT,4.0.1a,4,6bcf68d5-79c3-4779-b630-9aea80fb6b0f,aves,galliformes,phasianidae,alectoris,chukar,chukar,,0.0439
input/semana30/camera08/IMG_0029.JPG,GT,4.0.1a,5,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.0437
input/semana30/camera08/IMG_0030.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.3923
input/semana30/camera08/IMG_0030.JPG,GT,4.0.1a,2,c334b775-63f2-4b74-a965-ba4a023e926b,aves,galliformes,cracidae,ortalis,vetula,plain chachalaca,,0.0873
input/semana30/camera08/IMG_0030.JPG,GT,4.0.1a,3,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0823
input/semana30/camera08/IMG_0030.JPG,GT,4.0.1a,4,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.0343
input/semana30/camera08/IMG_0030.JPG,GT,4.0.1a,5,160f7aa0-599d-4160-a622-82acc8eb4676,aves,passeriformes,mimidae,toxostoma,longirostre,long-billed thrasher,,0.0246
input/semana30/camera08/IMG_0031.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.3849
input/semana30/camera08/IMG_0031.JPG,GT,4.0.1a,2,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.0937
input/semana30/camera08/IMG_0031.JPG,GT,4.0.1a,3,f1675b99-08c4-46d4-a281-e7b8e2104a24,aves,passeriformes,turdidae,,,turdidae family,,0.0496
input/semana30/camera08/IMG_0031.JPG,GT,4.0.1a,4,0f5a75b9-fd03-43c7-8b29-706b3904bcca,aves,passeriformes,muscicapidae,erithacus,rubecula,european robin,,0.0299
input/semana30/camera08/IMG_0031.JPG,GT,4.0.1a,5,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,aves,columbiformes,columbidae,,,columbidae family,,0.0257
input/semana30/camera08/IMG_0032.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9992
input/semana30/camera08/IMG_0032.JPG,GT,4.0.1a,2,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0003
input/semana30/camera08/IMG_0032.JPG,GT,4.0.1a,3,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0001
input/semana30/camera08/IMG_0032.JPG,GT,4.0.1a,4,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.0001
input/semana30/camera08/IMG_0032.JPG,GT,4.0.1a,5,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.0
input/semana30/camera08/IMG_0033.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.7019
input/semana30/camera08/IMG_0033.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0767
input/semana30/camera08/IMG_0033.JPG,GT,4.0.1a,3,90d950db-2106-4bd9-a4c1-777604c3eada,mammalia,rodentia,,,,rodent,,0.0364
input/semana30/camera08/IMG_0033.JPG,GT,4.0.1a,4,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,,,,,mammal,,0.0333
input/semana30/camera08/IMG_0033.JPG,GT,4.0.1a,5,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.02
input/semana30/camera08/IMG_0034.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9694
input/semana30/camera08/IMG_0034.JPG,GT,4.0.1a,2,e07c537d-08b8-4c31-9768-51e4adf5a5ab,mammalia,rodentia,sciuridae,sciurus,niger,eastern fox squirrel,,0.01
input/semana30/camera08/IMG_0034.JPG,GT,4.0.1a,3,1db1c6e2-2ea9-45a6-ab69-a730133298eb,mammalia,rodentia,sciuridae,tamias,striatus,eastern chipmunk,,0.0083
input/semana30/camera08/IMG_0034.JPG,GT,4.0.1a,4,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.006
input/semana30/camera08/IMG_0034.JPG,GT,4.0.1a,5,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,mammalia,cetartiodactyla,cervidae,odocoileus,virginianus,white-tailed deer,,0.001
input/semana30/camera08/IMG_0035.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.7166
input/semana30/camera08/IMG_0035.JPG,GT,4.0.1a,2,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,aves,columbiformes,columbidae,,,columbidae family,,0.0565
input/semana30/camera08/IMG_0035.JPG,GT,4.0.1a,3,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.0243
input/semana30/camera08/IMG_0035.JPG,GT,4.0.1a,4,9f87fb6d-be1d-43b4-a144-3d4750bdf6de,aves,passeriformes,cardinalidae,cardinalis,cardinalis,northern cardinal,,0.0113
input/semana30/camera08/IMG_0035.JPG,GT,4.0.1a,5,a0cbbf4b-946f-4982-b332-28c323510523,aves,passeriformes,leiotrichidae,garrulax,pectoralis,greater necklaced laughingthrush,,0.0103
input/semana30/camera08/IMG_0036.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.5997
input/semana30/camera08/IMG_0036.JPG,GT,4.0.1a,2,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,aves,columbiformes,columbidae,,,columbidae family,,0.0779
input/semana30/camera08/IMG_0036.JPG,GT,4.0.1a,3,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.0436
input/semana30/camera08/IMG_0036.JPG,GT,4.0.1a,4,c334b775-63f2-4b74-a965-ba4a023e926b,aves,galliformes,cracidae,ortalis,vetula,plain chachalaca,,0.0161
input/semana30/camera08/IMG_0036.JPG,GT,4.0.1a,5,9f87fb6d-be1d-43b4-a144-3d4750bdf6de,aves,passeriformes,cardinalidae,cardinalis,cardinalis,northern cardinal,,0.0142
input/semana30/camera08/IMG_0037.JPG,GT,4.0.1a,1,d372cda5-a8ca-4b7b-97ed-4e4fab9c9b4b,mammalia,cetartiodactyla,suidae,sus,scrofa,wild boar,,0.3621
input/semana30/camera08/IMG_0037.JPG,GT,4.0.1a,2,b57debc1-dff2-48d3-a400-f2b5021e71b0,mammalia,carnivora,procyonidae,procyon,lotor,northern raccoon,,0.224
input/semana30/camera08/IMG_0037.JPG,GT,4.0.1a,3,aaf3b049-36e6-46dd-9a07-8a580e9618b7,mammalia,carnivora,canidae,canis,latrans,coyote,,0.1015
input/semana30/camera08/IMG_0037.JPG,GT,4.0.1a,4,ac0e8ba7-7261-4d17-8645-11ed3d02165a,mammalia,carnivora,canidae,vulpes,vulpes,red fox,,0.0604
input/semana30/camera08/IMG_0037.JPG,GT,4.0.1a,5,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0527
input/semana30/camera08/IMG_0038.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.7879
input/semana30/camera08/IMG_0038.JPG,GT,4.0.1a,2,9b7fea59-cfa3-499c-a420-bcf36277dcd8,mammalia,carnivora,felidae,panthera,onca,jaguar,,0.0402
input/semana30/camera08/IMG_0038.JPG,GT,4.0.1a,3,b57debc1-dff2-48d3-a400-f2b5021e71b0,mammalia,carnivora,procyonidae,procyon,lotor,northern raccoon,,0.037
input/semana30/camera08/IMG_0038.JPG,GT,4.0.1a,4,9212982e-8a58-4775-a6ac-e9a43110d8f5,mammalia,carnivora,felidae,felis,catus,domestic cat,,0.0183
input/semana30/camera08/IMG_0038.JPG,GT,4.0.1a,5,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,,,,,mammal,,0.0077
input/semana30/camera08/IMG_0039.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.8165
input/semana30/camera08/IMG_0039.JPG,GT,4.0.1a,2,0f5a75b9-fd03-43c7-8b29-706b3904bcca,aves,passeriformes,muscicapidae,erithacus,rubecula,european robin,,0.029
input/semana30/camera08/IMG_0039.JPG,GT,4.0.1a,3,f1675b99-08c4-46d4-a281-e7b8e2104a24,aves,passeriformes,turdidae,,,turdidae family,,0.0287
input/semana30/camera08/IMG_0039.JPG,GT,4.0.1a,4,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0233
input/semana30/camera08/IMG_0039.JPG,GT,4.0.1a,5,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0109
input/semana30/camera08/IMG_0040.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.8783
input/semana30/camera08/IMG_0040.JPG,GT,4.0.1a,2,f1675b99-08c4-46d4-a281-e7b8e2104a24,aves,passeriformes,turdidae,,,turdidae family,,0.0224
input/semana30/camera08/IMG_0040.JPG,GT,4.0.1a,3,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0166
input/semana30/camera08/IMG_0040.JPG,GT,4.0.1a,4,0f5a75b9-fd03-43c7-8b29-706b3904bcca,aves,passeriformes,muscicapidae,erithacus,rubecula,european robin,,0.015
input/semana30/camera08/IMG_0040.JPG,GT,4.0.1a,5,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.011
input/semana30/camera08/IMG_0041.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.6592
input/semana30/camera08/IMG_0041.JPG,GT,4.0.1a,2,f1675b99-08c4-46d4-a281-e7b8e2104a24,aves,passeriformes,turdidae,,,turdidae family,,0.0198
input/semana30/camera08/IMG_0041.JPG,GT,4.0.1a,3,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,aves,columbiformes,columbidae,,,columbidae family,,0.0167
input/semana30/camera08/IMG_0041.JPG,GT,4.0.1a,4,6bcf68d5-79c3-4779-b630-9aea80fb6b0f,aves,galliformes,phasianidae,alectoris,chukar,chukar,,0.014
input/semana30/camera08/IMG_0041.JPG,GT,4.0.1a,5,1d142c89-bc4e-4314-a638-18bbdfb51359,aves,galliformes,cracidae,ortalis,guttata,speckled chachalaca,,0.012
input/semana30/camera08/IMG_0042.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.6721
input/semana30/camera08/IMG_0042.JPG,GT,4.0.1a,2,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0443
input/semana30/camera08/IMG_0042.JPG,GT,4.0.1a,3,23140944-2bd7-46ce-819a-c26508c53d62,aves,passeriformes,turdidae,turdus,migratorius,american robin,,0.0394
input/semana30/camera08/IMG_0042.JPG,GT,4.0.1a,4,d5f41e40-03b5-466b-a269-d0dddab44cb5,aves,passeriformes,turdidae,turdus,philomelos,song thrush,,0.025
input/semana30/camera08/IMG_0042.JPG,GT,4.0.1a,5,f1675b99-08c4-46d4-a281-e7b8e2104a24,aves,passeriformes,turdidae,,,turdidae family,,0.0213
input/semana30/camera08/IMG_0043.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9902
input/semana30/camera08/IMG_0043.JPG,GT,4.0.1a,2,e07c537d-08b8-4c31-9768-51e4adf5a5ab,mammalia,rodentia,sciuridae,sciurus,niger,eastern fox squirrel,,0.002
input/semana30/camera08/IMG_0043.JPG,GT,4.0.1a,3,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0019
input/semana30/camera08/IMG_0043.JPG,GT,4.0.1a,4,1db1c6e2-2ea9-45a6-ab69-a730133298eb,mammalia,rodentia,sciuridae,tamias,striatus,eastern chipmunk,,0.0014
input/semana30/camera08/IMG_0043.JPG,GT,4.0.1a,5,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,,,,,mammal,,0.0005
input/semana30/camera08/IMG_0044.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9957
input/semana30/camera08/IMG_0044.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0019
input/semana30/camera08/IMG_0044.JPG,GT,4.0.1a,3,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0002
input/semana30/camera08/IMG_0044.JPG,GT,4.0.1a,4,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.0002
input/semana30/camera08/IMG_0044.JPG,GT,4.0.1a,5,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.0001
input/semana30/camera08/IMG_0045.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.5944
input/semana30/camera08/IMG_0045.JPG,GT,4.0.1a,2,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.1691
input/semana30/camera08/IMG_0045.JPG,GT,4.0.1a,3,c334b775-63f2-4b74-a965-ba4a023e926b,aves,galliformes,cracidae,ortalis,vetula,plain chachalaca,,0.0356
input/semana30/camera08/IMG_0045.JPG,GT,4.0.1a,4,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.02
input/semana30/camera08/IMG_0045.JPG,GT,4.0.1a,5,191f36b9-9c21-4880-a7bf-25055c4bc891,aves,passeriformes,turdidae,turdus,rufiventris,rufous-bellied thrush,,0.0157
input/semana30/camera08/IMG_0046.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.7186
input/semana30/camera08/IMG_0046.JPG,GT,4.0.1a,2,23140944-2bd7-46ce-819a-c26508c53d62,aves,passeriformes,turdidae,turdus,migratorius,american robin,,0.0579
input/semana30/camera08/IMG_0046.JPG,GT,4.0.1a,3,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0367
input/semana30/camera08/IMG_0046.JPG,GT,4.0.1a,4,191f36b9-9c21-4880-a7bf-25055c4bc891,aves,passeriformes,turdidae,turdus,rufiventris,rufous-bellied thrush,,0.0132
input/semana30/camera08/IMG_0046.JPG,GT,4.0.1a,5,0f5a75b9-fd03-43c7-8b29-706b3904bcca,aves,passeriformes,muscicapidae,erithacus,rubecula,european robin,,0.013
input/semana30/camera08/IMG_0047.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.8019
input/semana30/camera08/IMG_0047.JPG,GT,4.0.1a,2,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0221
input/semana30/camera08/IMG_0047.JPG,GT,4.0.1a,3,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0149
input/semana30/camera08/IMG_0047.JPG,GT,4.0.1a,4,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,aves,columbiformes,columbidae,,,columbidae family,,0.0096
input/semana30/camera08/IMG_0047.JPG,GT,4.0.1a,5,a0cbbf4b-946f-4982-b332-28c323510523,aves,passeriformes,leiotrichidae,garrulax,pectoralis,greater necklaced laughingthrush,,0.0083
input/semana30/camera08/IMG_0048.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.859
input/semana30/camera08/IMG_0048.JPG,GT,4.0.1a,2,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.0225
input/semana30/camera08/IMG_0048.JPG,GT,4.0.1a,3,10305f48-5dce-47ec-a3fe-17d9b96fddfa,aves,passeriformes,turdidae,turdus,,turdus species,,0.0153
input/semana30/camera08/IMG_0048.JPG,GT,4.0.1a,4,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,aves,columbiformes,columbidae,,,columbidae family,,0.01
input/semana30/camera08/IMG_0048.JPG,GT,4.0.1a,5,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0094
input/semana30/camera08/IMG_0049.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.8681
input/semana30/camera08/IMG_0049.JPG,GT,4.0.1a,2,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0153
input/semana30/camera08/IMG_0049.JPG,GT,4.0.1a,3,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.0146
input/semana30/camera08/IMG_0049.JPG,GT,4.0.1a,4,9f87fb6d-be1d-43b4-a144-3d4750bdf6de,aves,passeriformes,cardinalidae,cardinalis,cardinalis,northern cardinal,,0.0091
input/semana30/camera08/IMG_0049.JPG,GT,4.0.1a,5,1d142c89-bc4e-4314-a638-18bbdfb51359,aves,galliformes,cracidae,ortalis,guttata,speckled chachalaca,,0.0086
input/semana30/camera08/IMG_0050.JPG,GT,4.0.1a,1,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.6747
input/semana30/camera08/IMG_0050.JPG,GT,4.0.1a,2,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.1704
input/semana30/camera08/IMG_0050.JPG,GT,4.0.1a,3,1d142c89-bc4e-4314-a638-18bbdfb51359,aves,galliformes,cracidae,ortalis,guttata,speckled chachalaca,,0.0522
input/semana30/camera08/IMG_0050.JPG,GT,4.0.1a,4,c334b775-63f2-4b74-a965-ba4a023e926b,aves,galliformes,cracidae,ortalis,vetula,plain chachalaca,,0.0428
input/semana30/camera08/IMG_0050.JPG,GT,4.0.1a,5,9f87fb6d-be1d-43b4-a144-3d4750bdf6de,aves,passeriformes,cardinalidae,cardinalis,cardinalis,northern cardinal,,0.0051
input/semana30/camera08/IMG_0051.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.5424
input/semana30/camera08/IMG_0051.JPG,GT,4.0.1a,2,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.0765
input/semana30/camera08/IMG_0051.JPG,GT,4.0.1a,3,c334b775-63f2-4b74-a965-ba4a023e926b,aves,galliformes,cracidae,ortalis,vetula,plain chachalaca,,0.0649
input/semana30/camera08/IMG_0051.JPG,GT,4.0.1a,4,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0249
input/semana30/camera08/IMG_0051.JPG,GT,4.0.1a,5,6bcf68d5-79c3-4779-b630-9aea80fb6b0f,aves,galliformes,phasianidae,alectoris,chukar,chukar,,0.0233
input/semana30/camera08/IMG_0052.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.669
input/semana30/camera08/IMG_0052.JPG,GT,4.0.1a,2,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.1208
input/semana30/camera08/IMG_0052.JPG,GT,4.0.1a,3,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0513
input/semana30/camera08/IMG_0052.JPG,GT,4.0.1a,4,d5f41e40-03b5-466b-a269-d0dddab44cb5,aves,passeriformes,turdidae,turdus,philomelos,song thrush,,0.0447
input/semana30/camera08/IMG_0052.JPG,GT,4.0.1a,5,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.0264
input/semana30/camera08/IMG_0053.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.8395
input/semana30/camera08/IMG_0053.JPG,GT,4.0.1a,2,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,aves,columbiformes,columbidae,,,columbidae family,,0.0924
input/semana30/camera08/IMG_0053.JPG,GT,4.0.1a,3,0ccfe789-41e3-45b8-bdbc-36f0ce73db48,aves,columbiformes,columbidae,zenaida,macroura,mourning dove,,0.0099
input/semana30/camera08/IMG_0053.JPG,GT,4.0.1a,4,518013b1-6f89-4679-8523-73cb73cb2f1c,aves,columbiformes,columbidae,geotrygon,montana,ruddy quail-dove,,0.0041
input/semana30/camera08/IMG_0053.JPG,GT,4.0.1a,5,f8396264-caac-4612-b880-c60b4d0939ae,aves,galliformes,cracidae,ortalis,canicollis,chaco chachalaca,,0.0039
input/semana30/camera08/IMG_0054.JPG,GT,4.0.1a,1,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.9916
input/semana30/camera08/IMG_0054.JPG,GT,4.0.1a,2,e07c537d-08b8-4c31-9768-51e4adf5a5ab,mammalia,rodentia,sciuridae,sciurus,niger,eastern fox squirrel,,0.0022
input/semana30/camera08/IMG_0054.JPG,GT,4.0.1a,3,1db1c6e2-2ea9-45a6-ab69-a730133298eb,mammalia,rodentia,sciuridae,tamias,striatus,eastern chipmunk,,0.0015
input/semana30/camera08/IMG_0054.JPG,GT,4.0.1a,4,86f5b978-4f30-40cc-bd08-be9e3fba27a0,mammalia,rodentia,sciuridae,sciurus,carolinensis,eastern gray squirrel,,0.0015
input/semana30/camera08/IMG_0054.JPG,GT,4.0.1a,5,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.0004
input/semana30/camera08/IMG_0055.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.6045
input/semana30/camera08/IMG_0055.JPG,GT,4.0.1a,2,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0506
input/semana30/camera08/IMG_0055.JPG,GT,4.0.1a,3,6bcf68d5-79c3-4779-b630-9aea80fb6b0f,aves,galliformes,phasianidae,alectoris,chukar,chukar,,0.0389
input/semana30/camera08/IMG_0055.JPG,GT,4.0.1a,4,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.0224
input/semana30/camera08/IMG_0055.JPG,GT,4.0.1a,5,1d142c89-bc4e-4314-a638-18bbdfb51359,aves,galliformes,cracidae,ortalis,guttata,speckled chachalaca,,0.0163
input/semana30/camera08/IMG_0056.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.5441
input/semana30/camera08/IMG_0056.JPG,GT,4.0.1a,2,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.1138
input/semana30/camera08/IMG_0056.JPG,GT,4.0.1a,3,d5f41e40-03b5-466b-a269-d0dddab44cb5,aves,passeriformes,turdidae,turdus,philomelos,song thrush,,0.0569
input/semana30/camera08/IMG_0056.JPG,GT,4.0.1a,4,6bcf68d5-79c3-4779-b630-9aea80fb6b0f,aves,galliformes,phasianidae,alectoris,chukar,chukar,,0.0349
input/semana30/camera08/IMG_0056.JPG,GT,4.0.1a,5,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.0325
input/semana30/camera08/IMG_0057.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.7809
input/semana30/camera08/IMG_0057.JPG,GT,4.0.1a,2,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0517
input/semana30/camera08/IMG_0057.JPG,GT,4.0.1a,3,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,blank,,0.0123
input/semana30/camera08/IMG_0057.JPG,GT,4.0.1a,4,a92f5ecb-13d3-44b1-837f-d085d2e2ea19,aves,columbiformes,columbidae,,,columbidae family,,0.0115
input/semana30/camera08/IMG_0057.JPG,GT,4.0.1a,5,6bcf68d5-79c3-4779-b630-9aea80fb6b0f,aves,galliformes,phasianidae,alectoris,chukar,chukar,,0.0101
input/semana30/camera08/IMG_0058.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.5788
input/semana30/camera08/IMG_0058.JPG,GT,4.0.1a,2,0b62f436-aced-4b92-ad12-4700b7185c79,aves,passeriformes,,,,passeriformes order,,0.0433
input/semana30/camera08/IMG_0058.JPG,GT,4.0.1a,3,160f7aa0-599d-4160-a622-82acc8eb4676,aves,passeriformes,mimidae,toxostoma,longirostre,long-billed thrasher,,0.0413
input/semana30/camera08/IMG_0058.JPG,GT,4.0.1a,4,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0288
input/semana30/camera08/IMG_0058.JPG,GT,4.0.1a,5,9f87fb6d-be1d-43b4-a144-3d4750bdf6de,aves,passeriformes,cardinalidae,cardinalis,cardinalis,northern cardinal,,0.0268
input/semana30/camera08/IMG_0059.JPG,GT,4.0.1a,1,b1352069-a39c-4a84-a949-60044271c0c1,aves,,,,,bird,,0.8664
input/semana30/camera08/IMG_0059.JPG,GT,4.0.1a,2,84f9a83d-224c-4c68-b23a-d42064dcc73a,aves,passeriformes,turdidae,turdus,merula,common blackbird,,0.0243
